balance_type,energy_source,country,year,value_gwh
Gross available energy,Solar photovoltaic,Poland,2022,8309.67
Gross available energy,Solar photovoltaic,Poland,2023,11107.089
Gross available energy,Solar photovoltaic,Poland,2024,17662.76
Gross available energy,Solar photovoltaic,Portugal,2005,3.0
Gross available energy,Solar photovoltaic,Portugal,2006,4.8
Gross available energy,Solar photovoltaic,Portugal,2007,24.0
Gross available energy,Solar photovoltaic,Portugal,2008,40.534
Gross available energy,Solar photovoltaic,Portugal,2009,160.0
Gross available energy,Solar photovoltaic,Portugal,2010,211.33
Gross available energy,Solar photovoltaic,Portugal,2011,279.929
Gross available energy,Solar photovoltaic,Portugal,2012,392.645
Gross available energy,Solar photovoltaic,Portugal,2013,479.14
Gross available energy,Solar photovoltaic,Portugal,2014,627.316
Gross available energy,Solar photovoltaic,Portugal,2015,796.155
Gross available energy,Solar photovoltaic,Portugal,2016,870.603
Gross available energy,Solar photovoltaic,Portugal,2017,991.546
Gross available energy,Solar photovoltaic,Portugal,2018,1005.897
Gross available energy,Solar photovoltaic,Portugal,2019,1342.252
Gross available energy,Solar photovoltaic,Portugal,2020,1715.59
Gross available energy,Solar photovoltaic,Portugal,2021,2237.164
Gross available energy,Solar photovoltaic,Portugal,2022,3519.034
Gross available energy,Solar photovoltaic,Portugal,2023,5160.143
Gross available energy,Solar photovoltaic,Portugal,2024,7088.01
Gross available energy,Solar photovoltaic,Romania,2005,0.0
Gross available energy,Solar photovoltaic,Romania,2006,0.0
Gross available energy,Solar photovoltaic,Romania,2007,0.0
Gross available energy,Solar photovoltaic,Romania,2008,0.008
Gross available energy,Solar photovoltaic,Romania,2009,0.025
Gross available energy,Solar photovoltaic,Romania,2010,0.036
Gross available energy,Solar photovoltaic,Romania,2011,1.427
Gross available energy,Solar photovoltaic,Romania,2012,7.998
Gross available energy,Solar photovoltaic,Romania,2013,420.162
Gross available energy,Solar photovoltaic,Romania,2014,1615.991
Gross available energy,Solar photovoltaic,Romania,2015,1982.0
Gross available energy,Solar photovoltaic,Romania,2016,1819.742
Gross available energy,Solar photovoltaic,Romania,2017,1855.674
Gross available energy,Solar photovoltaic,Romania,2018,1771.027
Gross available energy,Solar photovoltaic,Romania,2019,1777.615
Gross available energy,Solar photovoltaic,Romania,2020,1733.375
Gross available energy,Solar photovoltaic,Romania,2021,1703.35
Gross available energy,Solar photovoltaic,Romania,2022,1988.419
Gross available energy,Solar photovoltaic,Romania,2023,2227.05
Gross available energy,Solar photovoltaic,Romania,2024,3422.688
Gross available energy,Solar photovoltaic,Sweden,2005,2.127
Gross available energy,Solar photovoltaic,Sweden,2006,2.43
Gross available energy,Solar photovoltaic,Sweden,2007,3.139
Gross available energy,Solar photovoltaic,Sweden,2008,4.0
Gross available energy,Solar photovoltaic,Sweden,2009,7.0
Gross available energy,Solar photovoltaic,Sweden,2010,8.6
Gross available energy,Solar photovoltaic,Sweden,2011,11.0
Gross available energy,Solar photovoltaic,Sweden,2012,19.0
Gross available energy,Solar photovoltaic,Sweden,2013,35.0
Gross available energy,Solar photovoltaic,Sweden,2014,47.0
Gross available energy,Solar photovoltaic,Sweden,2015,97.0
Gross available energy,Solar photovoltaic,Sweden,2016,143.0
Gross available energy,Solar photovoltaic,Sweden,2017,230.0
Gross available energy,Solar photovoltaic,Sweden,2018,407.0
Gross available energy,Solar photovoltaic,Sweden,2019,679.0
Gross available energy,Solar photovoltaic,Sweden,2020,1051.0
Gross available energy,Solar photovoltaic,Sweden,2021,1526.0
Gross available energy,Solar photovoltaic,Sweden,2022,1980.0
Gross available energy,Solar photovoltaic,Sweden,2023,3114.0
Gross available energy,Solar photovoltaic,Sweden,2024,4163.0
Gross available energy,Solar photovoltaic,Slovenia,2005,0.035
Gross available energy,Solar photovoltaic,Slovenia,2006,0.143
Gross available energy,Solar photovoltaic,Slovenia,2007,0.432
Gross available energy,Solar photovoltaic,Slovenia,2008,0.737
Gross available energy,Solar photovoltaic,Slovenia,2009,3.974
Gross available energy,Solar photovoltaic,Slovenia,2010,12.861
Gross available energy,Solar photovoltaic,Slovenia,2011,65.704
Gross available energy,Solar photovoltaic,Slovenia,2012,162.806
Gross available energy,Solar photovoltaic,Slovenia,2013,215.064
Gross available energy,Solar photovoltaic,Slovenia,2014,256.819
Gross available energy,Solar photovoltaic,Slovenia,2015,274.232
Gross available energy,Solar photovoltaic,Slovenia,2016,267.472
Gross available energy,Solar photovoltaic,Slovenia,2017,283.867
Gross available energy,Solar photovoltaic,Slovenia,2018,254.961
Gross available energy,Solar photovoltaic,Slovenia,2019,303.039
Gross available energy,Solar photovoltaic,Slovenia,2020,368.196
Gross available energy,Solar photovoltaic,Slovenia,2021,453.113
Gross available energy,Solar photovoltaic,Slovenia,2022,645.587
Gross available energy,Solar photovoltaic,Slovenia,2023,984.359
Gross available energy,Solar photovoltaic,Slovenia,2024,1268.145
Gross available energy,Solar photovoltaic,Slovakia,2005,0.0
Gross available energy,Solar photovoltaic,Slovakia,2006,0.0
Gross available energy,Solar photovoltaic,Slovakia,2007,0.0
Gross available energy,Solar photovoltaic,Slovakia,2008,0.0
Gross available energy,Solar photovoltaic,Slovakia,2009,0.0
Gross available energy,Solar photovoltaic,Slovakia,2010,16.942
Gross available energy,Solar photovoltaic,Slovakia,2011,397.0
Gross available energy,Solar photovoltaic,Slovakia,2012,424.0
Gross available energy,Solar photovoltaic,Slovakia,2013,588.0
Gross available energy,Solar photovoltaic,Slovakia,2014,597.0
Gross available energy,Solar photovoltaic,Slovakia,2015,506.0
Gross available energy,Solar photovoltaic,Slovakia,2016,533.0
Gross available energy,Solar photovoltaic,Slovakia,2017,506.0
Gross available energy,Solar photovoltaic,Slovakia,2018,585.0
Gross available energy,Solar photovoltaic,Slovakia,2019,589.0
Gross available energy,Solar photovoltaic,Slovakia,2020,663.0
Gross available energy,Solar photovoltaic,Slovakia,2021,671.0
Gross available energy,Solar photovoltaic,Slovakia,2022,650.0
Gross available energy,Solar photovoltaic,Slovakia,2023,605.0
Gross available energy,Solar photovoltaic,Slovakia,2024,694.0
Primary production,Nuclear heat,Austria,2005,0.0
Primary production,Nuclear heat,Austria,2006,0.0
Primary production,Nuclear heat,Austria,2007,0.0
Primary production,Nuclear heat,Austria,2008,0.0
Primary production,Nuclear heat,Austria,2009,0.0
Primary production,Nuclear heat,Austria,2010,0.0
Primary production,Nuclear heat,Austria,2011,0.0
Primary production,Nuclear heat,Austria,2012,0.0
Primary production,Nuclear heat,Austria,2013,0.0
Primary production,Nuclear heat,Austria,2014,0.0
Primary production,Nuclear heat,Austria,2015,0.0
Primary production,Nuclear heat,Austria,2016,0.0
Primary production,Nuclear heat,Austria,2017,0.0
Primary production,Nuclear heat,Austria,2018,0.0
Primary production,Nuclear heat,Austria,2019,0.0
Primary production,Nuclear heat,Austria,2020,0.0
Primary production,Nuclear heat,Austria,2021,0.0
Primary production,Nuclear heat,Austria,2022,0.0
Primary production,Nuclear heat,Austria,2023,0.0
Primary production,Nuclear heat,Austria,2024,0.0
Primary production,Nuclear heat,Belgium,2005,142785.0
Primary production,Nuclear heat,Belgium,2006,139935.0
Primary production,Nuclear heat,Belgium,2007,144681.0
Primary production,Nuclear heat,Belgium,2008,136704.0
Primary production,Nuclear heat,Belgium,2009,137853.728
Primary production,Nuclear heat,Belgium,2010,135010.96
Primary production,Nuclear heat,Belgium,2011,136078.106
Primary production,Nuclear heat,Belgium,2012,113570.59
Primary production,Nuclear heat,Belgium,2013,120213.425
Primary production,Nuclear heat,Belgium,2014,95089.636
Primary production,Nuclear heat,Belgium,2015,73073.36
Primary production,Nuclear heat,Belgium,2016,123149.686
Primary production,Nuclear heat,Belgium,2017,119785.627
Primary production,Nuclear heat,Belgium,2018,80954.825
Primary production,Nuclear heat,Belgium,2019,123202.928
Primary production,Nuclear heat,Belgium,2020,97354.904
Primary production,Nuclear heat,Belgium,2021,142156.025
Primary production,Nuclear heat,Belgium,2022,124412.518
Primary production,Nuclear heat,Belgium,2023,92170.111
Primary production,Nuclear heat,Belgium,2024,87393.972
Primary production,Nuclear heat,Bulgaria,2005,56460.667
Primary production,Nuclear heat,Bulgaria,2006,58966.5
Primary production,Nuclear heat,Bulgaria,2007,44640.667
Primary production,Nuclear heat,Bulgaria,2008,48050.0
Primary production,Nuclear heat,Bulgaria,2009,45100.093
Primary production,Nuclear heat,Bulgaria,2010,44765.266
Primary production,Nuclear heat,Bulgaria,2011,47741.964
Primary production,Nuclear heat,Bulgaria,2012,46755.391
Primary production,Nuclear heat,Bulgaria,2013,42653.955
Primary production,Nuclear heat,Bulgaria,2014,47063.121
Primary production,Nuclear heat,Bulgaria,2015,45496.56
Primary production,Nuclear heat,Bulgaria,2016,46646.767
Primary production,Nuclear heat,Bulgaria,2017,45830.341
Primary production,Nuclear heat,Bulgaria,2018,48477.329
Primary production,Nuclear heat,Bulgaria,2019,50029.492
Primary production,Nuclear heat,Bulgaria,2020,50412.294
Primary production,Nuclear heat,Bulgaria,2021,49950.199
Primary production,Nuclear heat,Bulgaria,2022,49889.548
Primary production,Nuclear heat,Bulgaria,2023,49055.387
Primary production,Nuclear heat,Bulgaria,2024,47855.81
Primary production,Nuclear heat,Cyprus,2005,0.0
Primary production,Nuclear heat,Cyprus,2006,0.0
Primary production,Nuclear heat,Cyprus,2007,0.0
Primary production,Nuclear heat,Cyprus,2008,0.0
Primary production,Nuclear heat,Cyprus,2009,0.0
Primary production,Nuclear heat,Cyprus,2010,0.0
Primary production,Nuclear heat,Cyprus,2011,0.0
Primary production,Nuclear heat,Cyprus,2012,0.0
Primary production,Nuclear heat,Cyprus,2013,0.0
Primary production,Nuclear heat,Cyprus,2014,0.0
Primary production,Nuclear heat,Cyprus,2015,0.0
Primary production,Nuclear heat,Cyprus,2016,0.0
Primary production,Nuclear heat,Cyprus,2017,0.0
Primary production,Nuclear heat,Cyprus,2018,0.0
Primary production,Nuclear heat,Cyprus,2019,0.0
Primary production,Nuclear heat,Cyprus,2020,0.0
Primary production,Nuclear heat,Cyprus,2021,0.0
Primary production,Nuclear heat,Cyprus,2022,0.0
Primary production,Nuclear heat,Cyprus,2023,0.0
Primary production,Nuclear heat,Cyprus,2024,0.0
Primary production,Nuclear heat,Czechia,2005,75097.333
Primary production,Nuclear heat,Czechia,2006,79029.667
Primary production,Nuclear heat,Czechia,2007,79351.833
Primary production,Nuclear heat,Czechia,2008,80461.333
Primary production,Nuclear heat,Czechia,2009,81123.333
Primary production,Nuclear heat,Czechia,2010,83275.388
Primary production,Nuclear heat,Czechia,2011,83734.255
Primary production,Nuclear heat,Czechia,2012,89248.451
Primary production,Nuclear heat,Czechia,2013,90231.594
Primary production,Nuclear heat,Czechia,2014,88745.807
Primary production,Nuclear heat,Czechia,2015,77692.497
Primary production,Nuclear heat,Czechia,2016,69518.298
Primary production,Nuclear heat,Czechia,2017,81605.118
Primary production,Nuclear heat,Czechia,2018,86631.87
Primary production,Nuclear heat,Czechia,2019,87785.616
Primary production,Nuclear heat,Czechia,2020,87181.916
Primary production,Nuclear heat,Czechia,2021,88872.18
Primary production,Nuclear heat,Czechia,2022,89720.226
Primary production,Nuclear heat,Czechia,2023,88060.867
Primary production,Nuclear heat,Czechia,2024,86197.763
Primary production,Nuclear heat,Germany,2005,489165.0
Primary production,Nuclear heat,Germany,2006,501807.0
Primary production,Nuclear heat,Germany,2007,421602.0
Primary production,Nuclear heat,Germany,2008,445485.0
Primary production,Nuclear heat,Germany,2009,403947.116
Primary production,Nuclear heat,Germany,2010,421015.304
Primary production,Nuclear heat,Germany,2011,323397.736
Primary production,Nuclear heat,Germany,2012,297944.318
Primary production,Nuclear heat,Germany,2013,291357.086
Primary production,Nuclear heat,Germany,2014,290874.441
Primary production,Nuclear heat,Germany,2015,274890.686
Primary production,Nuclear heat,Germany,2016,253472.361
Primary production,Nuclear heat,Germany,2017,228584.161
Primary production,Nuclear heat,Germany,2018,227610.73
Primary production,Nuclear heat,Germany,2019,224831.16
Primary production,Nuclear heat,Germany,2020,192788.184
Primary production,Nuclear heat,Germany,2021,206648.697
Primary production,Nuclear heat,Germany,2022,103948.94
Primary production,Nuclear heat,Germany,2023,21620.17
Primary production,Nuclear heat,Germany,2024,0.0
Primary production,Nuclear heat,Denmark,2005,0.0
Primary production,Nuclear heat,Denmark,2006,0.0
Primary production,Nuclear heat,Denmark,2007,0.0
Primary production,Nuclear heat,Denmark,2008,0.0
Primary production,Nuclear heat,Denmark,2009,0.0
Primary production,Nuclear heat,Denmark,2010,0.0
Primary production,Nuclear heat,Denmark,2011,0.0
Primary production,Nuclear heat,Denmark,2012,0.0
Primary production,Nuclear heat,Denmark,2013,0.0
Primary production,Nuclear heat,Denmark,2014,0.0
Primary production,Nuclear heat,Denmark,2015,0.0
Primary production,Nuclear heat,Denmark,2016,0.0
Primary production,Nuclear heat,Denmark,2017,0.0
Primary production,Nuclear heat,Denmark,2018,0.0
Primary production,Nuclear heat,Denmark,2019,0.0
Primary production,Nuclear heat,Denmark,2020,0.0
Primary production,Nuclear heat,Denmark,2021,0.0
Primary production,Nuclear heat,Denmark,2022,0.0
Primary production,Nuclear heat,Denmark,2023,0.0
Primary production,Nuclear heat,Denmark,2024,0.0
Primary production,Nuclear heat,Estonia,2005,0.0
Primary production,Nuclear heat,Estonia,2006,0.0
Primary production,Nuclear heat,Estonia,2007,0.0
Primary production,Nuclear heat,Estonia,2008,0.0
Primary production,Nuclear heat,Estonia,2009,0.0
Primary production,Nuclear heat,Estonia,2010,0.0
Primary production,Nuclear heat,Estonia,2011,0.0
Primary production,Nuclear heat,Estonia,2012,0.0
Primary production,Nuclear heat,Estonia,2013,0.0
Primary production,Nuclear heat,Estonia,2014,0.0
Primary production,Nuclear heat,Estonia,2015,0.0
Primary production,Nuclear heat,Estonia,2016,0.0
Primary production,Nuclear heat,Estonia,2017,0.0
Primary production,Nuclear heat,Estonia,2018,0.0
Primary production,Nuclear heat,Estonia,2019,0.0
Primary production,Nuclear heat,Estonia,2020,0.0
Primary production,Nuclear heat,Estonia,2021,0.0
Primary production,Nuclear heat,Estonia,2022,0.0
Primary production,Nuclear heat,Estonia,2023,0.0
Primary production,Nuclear heat,Estonia,2024,0.0
Primary production,Nuclear heat,Greece,2005,0.0
Primary production,Nuclear heat,Greece,2006,0.0
Primary production,Nuclear heat,Greece,2007,0.0
Primary production,Nuclear heat,Greece,2008,0.0
Primary production,Nuclear heat,Greece,2009,0.0
Primary production,Nuclear heat,Greece,2010,0.0
Primary production,Nuclear heat,Greece,2011,0.0
Primary production,Nuclear heat,Greece,2012,0.0
Primary production,Nuclear heat,Greece,2013,0.0
Primary production,Nuclear heat,Greece,2014,0.0
Primary production,Nuclear heat,Greece,2015,0.0
Primary production,Nuclear heat,Greece,2016,0.0
Primary production,Nuclear heat,Greece,2017,0.0
Primary production,Nuclear heat,Greece,2018,0.0
Primary production,Nuclear heat,Greece,2019,0.0
Primary production,Nuclear heat,Greece,2020,0.0
Primary production,Nuclear heat,Greece,2021,0.0
Primary production,Nuclear heat,Greece,2022,0.0
Primary production,Nuclear heat,Greece,2023,0.0
Primary production,Nuclear heat,Greece,2024,0.0
Primary production,Nuclear heat,Spain,2005,172617.0
Primary production,Nuclear heat,Spain,2006,180378.0
Primary production,Nuclear heat,Spain,2007,165309.0
Primary production,Nuclear heat,Spain,2008,176919.0
Primary production,Nuclear heat,Spain,2009,160296.29
Primary production,Nuclear heat,Spain,2010,187647.724
Primary production,Nuclear heat,Spain,2011,174969.861
Primary production,Nuclear heat,Spain,2012,185969.515
Primary production,Nuclear heat,Spain,2013,171949.55
Primary production,Nuclear heat,Spain,2014,173648.693
Primary production,Nuclear heat,Spain,2015,173324.216
Primary production,Nuclear heat,Spain,2016,177623.827
Primary production,Nuclear heat,Spain,2017,175979.229
Primary production,Nuclear heat,Spain,2018,168388.444
Primary production,Nuclear heat,Spain,2019,176985.34
Primary production,Nuclear heat,Spain,2020,176473.62
Primary production,Nuclear heat,Spain,2021,171251.75
Primary production,Nuclear heat,Spain,2022,177880.85
Primary production,Nuclear heat,Spain,2023,171868.14
Primary production,Nuclear heat,Spain,2024,165273.93
Primary production,Nuclear heat,Finland,2005,69813.0
Primary production,Nuclear heat,Finland,2006,68718.0
Primary production,Nuclear heat,Finland,2007,70269.0
Primary production,Nuclear heat,Finland,2008,68874.0
Primary production,Nuclear heat,Finland,2009,67012.06
Primary production,Nuclear heat,Finland,2010,64720.95
Primary production,Nuclear heat,Finland,2011,65442.01
Primary production,Nuclear heat,Finland,2012,64383.68
Primary production,Nuclear heat,Finland,2013,66221.22
Primary production,Nuclear heat,Finland,2014,66157.255
Primary production,Nuclear heat,Finland,2015,65200.106
Primary production,Nuclear heat,Finland,2016,65009.374
Primary production,Nuclear heat,Finland,2017,62686.863
Primary production,Nuclear heat,Finland,2018,63314.883
Primary production,Nuclear heat,Finland,2019,66010.717
Primary production,Nuclear heat,Finland,2020,64518.588
Primary production,Nuclear heat,Finland,2021,65234.996
Primary production,Nuclear heat,Finland,2022,71119.776
Primary production,Nuclear heat,Finland,2023,93292.371
Primary production,Nuclear heat,Finland,2024,88957.87
Primary production,Nuclear heat,France,2005,1354587.0
Primary production,Nuclear heat,France,2006,1350573.0
Primary production,Nuclear heat,France,2007,1319190.0
Primary production,Nuclear heat,France,2008,1318341.0
Primary production,Nuclear heat,France,2009,1242746.91
Primary production,Nuclear heat,France,2010,1298047.56
Primary production,Nuclear heat,France,2011,1339880.67
Primary production,Nuclear heat,France,2012,1289336.69
Primary production,Nuclear heat,France,2013,1284125.471
Primary production,Nuclear heat,France,2014,1322886.562
Primary production,Nuclear heat,France,2015,1325778.655
Primary production,Nuclear heat,France,2016,1222066.875
Primary production,Nuclear heat,France,2017,1207900.404
Primary production,Nuclear heat,France,2018,1251721.665
Primary production,Nuclear heat,France,2019,1209368.81
Primary production,Nuclear heat,France,2020,1072413.93
Primary production,Nuclear heat,France,2021,1149788.32
Primary production,Nuclear heat,France,2022,893288.67
Primary production,Nuclear heat,France,2023,1025044.94
Primary production,Nuclear heat,France,2024,1025044.94
Primary production,Nuclear heat,Croatia,2005,0.0
Primary production,Nuclear heat,Croatia,2006,0.0
Primary production,Nuclear heat,Croatia,2007,0.0
Primary production,Nuclear heat,Croatia,2008,0.0
Primary production,Nuclear heat,Croatia,2009,0.0
Primary production,Nuclear heat,Croatia,2010,0.0
Primary production,Nuclear heat,Croatia,2011,0.0
Primary production,Nuclear heat,Croatia,2012,0.0
Primary production,Nuclear heat,Croatia,2013,0.0
Primary production,Nuclear heat,Croatia,2014,0.0
Primary production,Nuclear heat,Croatia,2015,0.0
Primary production,Nuclear heat,Croatia,2016,0.0
Primary production,Nuclear heat,Croatia,2017,0.0
Primary production,Nuclear heat,Croatia,2018,0.0
Primary production,Nuclear heat,Croatia,2019,0.0
Primary production,Nuclear heat,Croatia,2020,0.0
Primary production,Nuclear heat,Croatia,2021,0.0
Primary production,Nuclear heat,Croatia,2022,0.0
Primary production,Nuclear heat,Croatia,2023,0.0
Primary production,Nuclear heat,Croatia,2024,0.0
Primary production,Nuclear heat,Hungary,2005,42059.5
Primary production,Nuclear heat,Hungary,2006,40878.0
Primary production,Nuclear heat,Hungary,2007,44481.0
Primary production,Nuclear heat,Hungary,2008,44915.667
Primary production,Nuclear heat,Hungary,2009,45101.14
Primary production,Nuclear heat,Hungary,2010,46089.69
Primary production,Nuclear heat,Hungary,2011,46111.787
Primary production,Nuclear heat,Hungary,2012,46358.75
Primary production,Nuclear heat,Hungary,2013,45002.587
Primary production,Nuclear heat,Hungary,2014,45792.125
Primary production,Nuclear heat,Hungary,2015,46453.5
Primary production,Nuclear heat,Hungary,2016,47342.29
Primary production,Nuclear heat,Hungary,2017,47496.92
Primary production,Nuclear heat,Hungary,2018,46589.78
Primary production,Nuclear heat,Hungary,2019,47752.78
Primary production,Nuclear heat,Hungary,2020,47136.39
Primary production,Nuclear heat,Hungary,2021,46915.42
Primary production,Nuclear heat,Hungary,2022,46426.96
Primary production,Nuclear heat,Hungary,2023,46694.45
Primary production,Nuclear heat,Hungary,2024,47124.76
Primary production,Nuclear heat,Ireland,2005,0.0
Primary production,Nuclear heat,Ireland,2006,0.0
Primary production,Nuclear heat,Ireland,2007,0.0
Primary production,Nuclear heat,Ireland,2008,0.0
Primary production,Nuclear heat,Ireland,2009,0.0
Primary production,Nuclear heat,Ireland,2010,0.0
Primary production,Nuclear heat,Ireland,2011,0.0
Primary production,Nuclear heat,Ireland,2012,0.0
Primary production,Nuclear heat,Ireland,2013,0.0
Primary production,Nuclear heat,Ireland,2014,0.0
Primary production,Nuclear heat,Ireland,2015,0.0
Primary production,Nuclear heat,Ireland,2016,0.0
Primary production,Nuclear heat,Ireland,2017,0.0
Primary production,Nuclear heat,Ireland,2018,0.0
Primary production,Nuclear heat,Ireland,2019,0.0
Primary production,Nuclear heat,Ireland,2020,0.0
Primary production,Nuclear heat,Ireland,2021,0.0
Primary production,Nuclear heat,Ireland,2022,0.0
Primary production,Nuclear heat,Ireland,2023,0.0
Primary production,Nuclear heat,Ireland,2024,0.0
Primary production,Nuclear heat,Italy,2005,0.0
Primary production,Nuclear heat,Italy,2006,0.0
Primary production,Nuclear heat,Italy,2007,0.0
Primary production,Nuclear heat,Italy,2008,0.0
Primary production,Nuclear heat,Italy,2009,0.0
Primary production,Nuclear heat,Italy,2010,0.0
Primary production,Nuclear heat,Italy,2011,0.0
Primary production,Nuclear heat,Italy,2012,0.0
Primary production,Nuclear heat,Italy,2013,0.0
Primary production,Nuclear heat,Italy,2014,0.0
Primary production,Nuclear heat,Italy,2015,0.0
Primary production,Nuclear heat,Italy,2016,0.0
Primary production,Nuclear heat,Italy,2017,0.0
Primary production,Nuclear heat,Italy,2018,0.0
Primary production,Nuclear heat,Italy,2019,0.0
Primary production,Nuclear heat,Italy,2020,0.0
Primary production,Nuclear heat,Italy,2021,0.0
Primary production,Nuclear heat,Italy,2022,0.0
Primary production,Nuclear heat,Italy,2023,0.0
Primary production,Nuclear heat,Italy,2024,0.0
Primary production,Nuclear heat,Lithuania,2005,32619.333
Primary production,Nuclear heat,Lithuania,2006,27613.833
Primary production,Nuclear heat,Lithuania,2007,31104.833
Primary production,Nuclear heat,Lithuania,2008,31246.167
Primary production,Nuclear heat,Lithuania,2009,34176.833
Primary production,Nuclear heat,Lithuania,2010,0.0
Primary production,Nuclear heat,Lithuania,2011,0.0
Primary production,Nuclear heat,Lithuania,2012,0.0
Primary production,Nuclear heat,Lithuania,2013,0.0
Primary production,Nuclear heat,Lithuania,2014,0.0
Primary production,Nuclear heat,Lithuania,2015,0.0
Primary production,Nuclear heat,Lithuania,2016,0.0
Primary production,Nuclear heat,Lithuania,2017,0.0
Primary production,Nuclear heat,Lithuania,2018,0.0
Primary production,Nuclear heat,Lithuania,2019,0.0
Primary production,Nuclear heat,Lithuania,2020,0.0
Primary production,Nuclear heat,Lithuania,2021,0.0
Primary production,Nuclear heat,Lithuania,2022,0.0
Primary production,Nuclear heat,Lithuania,2023,0.0
Primary production,Nuclear heat,Lithuania,2024,0.0
Primary production,Nuclear heat,Luxembourg,2005,0.0
Primary production,Nuclear heat,Luxembourg,2006,0.0
Primary production,Nuclear heat,Luxembourg,2007,0.0
Primary production,Nuclear heat,Luxembourg,2008,0.0
Primary production,Nuclear heat,Luxembourg,2009,0.0
Primary production,Nuclear heat,Luxembourg,2010,0.0
Primary production,Nuclear heat,Luxembourg,2011,0.0
Primary production,Nuclear heat,Luxembourg,2012,0.0
Primary production,Nuclear heat,Luxembourg,2013,0.0
Primary production,Nuclear heat,Luxembourg,2014,0.0
Primary production,Nuclear heat,Luxembourg,2015,0.0
Primary production,Nuclear heat,Luxembourg,2016,0.0
Primary production,Nuclear heat,Luxembourg,2017,0.0
Primary production,Nuclear heat,Luxembourg,2018,0.0
Primary production,Nuclear heat,Luxembourg,2019,0.0
Primary production,Nuclear heat,Luxembourg,2020,0.0
Primary production,Nuclear heat,Luxembourg,2021,0.0
Primary production,Nuclear heat,Luxembourg,2022,0.0
Primary production,Nuclear heat,Luxembourg,2023,0.0
Primary production,Nuclear heat,Luxembourg,2024,0.0
Primary production,Nuclear heat,Latvia,2005,0.0
Primary production,Nuclear heat,Latvia,2006,0.0
Primary production,Nuclear heat,Latvia,2007,0.0
Primary production,Nuclear heat,Latvia,2008,0.0
Primary production,Nuclear heat,Latvia,2009,0.0
Primary production,Nuclear heat,Latvia,2010,0.0
Primary production,Nuclear heat,Latvia,2011,0.0
Primary production,Nuclear heat,Latvia,2012,0.0
Primary production,Nuclear heat,Latvia,2013,0.0
Primary production,Nuclear heat,Latvia,2014,0.0
Primary production,Nuclear heat,Latvia,2015,0.0
Primary production,Nuclear heat,Latvia,2016,0.0
Primary production,Nuclear heat,Latvia,2017,0.0
Primary production,Nuclear heat,Latvia,2018,0.0
Primary production,Nuclear heat,Latvia,2019,0.0
Primary production,Nuclear heat,Latvia,2020,0.0
Primary production,Nuclear heat,Latvia,2021,0.0
Primary production,Nuclear heat,Latvia,2022,0.0
Primary production,Nuclear heat,Latvia,2023,0.0
Primary production,Nuclear heat,Latvia,2024,0.0
Primary production,Nuclear heat,Malta,2005,0.0
Primary production,Nuclear heat,Malta,2006,0.0
Primary production,Nuclear heat,Malta,2007,0.0
Primary production,Nuclear heat,Malta,2008,0.0
Primary production,Nuclear heat,Malta,2009,0.0
Primary production,Nuclear heat,Malta,2010,0.0
Primary production,Nuclear heat,Malta,2011,0.0
Primary production,Nuclear heat,Malta,2012,0.0
Primary production,Nuclear heat,Malta,2013,0.0
Primary production,Nuclear heat,Malta,2014,0.0
Primary production,Nuclear heat,Malta,2015,0.0
Primary production,Nuclear heat,Malta,2016,0.0
Primary production,Nuclear heat,Malta,2017,0.0
Primary production,Nuclear heat,Malta,2018,0.0
Primary production,Nuclear heat,Malta,2019,0.0
Primary production,Nuclear heat,Malta,2020,0.0
Primary production,Nuclear heat,Malta,2021,0.0
Primary production,Nuclear heat,Malta,2022,0.0
Primary production,Nuclear heat,Malta,2023,0.0
Primary production,Nuclear heat,Malta,2024,0.0
Primary production,Nuclear heat,Netherlands,2005,11991.0
Primary production,Nuclear heat,Netherlands,2006,10407.0
Primary production,Nuclear heat,Netherlands,2007,12600.0
Primary production,Nuclear heat,Netherlands,2008,12507.0
Primary production,Nuclear heat,Netherlands,2009,11397.4
Primary production,Nuclear heat,Netherlands,2010,10669.362
Primary production,Nuclear heat,Netherlands,2011,11155.496
Primary production,Nuclear heat,Netherlands,2012,10699.6
Primary production,Nuclear heat,Netherlands,2013,7631.606
Primary production,Nuclear heat,Netherlands,2014,10947.319
Primary production,Nuclear heat,Netherlands,2015,10901.381
Primary production,Nuclear heat,Netherlands,2016,10654.708
Primary production,Nuclear heat,Netherlands,2017,9182.35
Primary production,Nuclear heat,Netherlands,2018,9446.584
Primary production,Nuclear heat,Netherlands,2019,10586.905
Primary production,Nuclear heat,Netherlands,2020,11117.001
Primary production,Nuclear heat,Netherlands,2021,10355.701
Primary production,Nuclear heat,Netherlands,2022,11232.929
Primary production,Nuclear heat,Netherlands,2023,10821.959
Primary production,Nuclear heat,Netherlands,2024,9642.335
Primary production,Nuclear heat,Poland,2005,0.0
Primary production,Nuclear heat,Poland,2006,0.0
Primary production,Nuclear heat,Poland,2007,0.0
Primary production,Nuclear heat,Poland,2008,0.0
Primary production,Nuclear heat,Poland,2009,0.0
Primary production,Nuclear heat,Poland,2010,0.0
Primary production,Nuclear heat,Poland,2011,0.0
Primary production,Nuclear heat,Poland,2012,0.0
Primary production,Nuclear heat,Poland,2013,0.0
Primary production,Nuclear heat,Poland,2014,0.0
Primary production,Nuclear heat,Poland,2015,0.0
Primary production,Nuclear heat,Poland,2016,0.0
